semestre,predio,sala,tipo_sala,capacidade_turma,codigo_disciplina,turma,nome_disciplina,docente,curso,dia_semana,hora_inicio,hora_fim,numero_periodos,vagas_oferecidas,vagas_totais_compartilhadas,turmas_compartilhando_sala
2026/2,Faculdade de Arquitetura - 12103,Sala 304,Atelier,64,ARQ01046,D,DESENHO DE CONCEPÇÃO I,Prof39,ARQU,QUARTA-FEIRA,09:30,12:30,3,19,38,C/D
2026/2,Faculdade de Arquitetura - 12103,Sala 304,Atelier,64,ARQ01046,D,DESENHO DE CONCEPÇÃO I,Prof39,ARQU,QUARTA-FEIRA,13:30,16:30,3,19,38,C/D
2026/2,Faculdade de Arquitetura - 12103,Sala 304,Atelier,64,ARQ01044,A,INTRODUÇÃO AO PROJETO ARQUITETÔNICO I,Prof37,ARQU,QUINTA-FEIRA,09:30,12:30,3,18,70,A/B/C/D
2026/2,Faculdade de Arquitetura - 12103,Sala 304,Atelier,64,ARQ01044,A,INTRODUÇÃO AO PROJETO ARQUITETÔNICO I,Prof37,ARQU,QUINTA-FEIRA,13:30,16:30,3,18,70,A/B/C/D
2026/2,Faculdade de Arquitetura - 12103,Sala 304,Atelier,64,ARQ01044,B,INTRODUÇÃO AO PROJETO ARQUITETÔNICO I,Prof38,ARQU,QUINTA-FEIRA,09:30,12:30,3,18,70,A/B/C/D
2026/2,Faculdade de Arquitetura - 12103,Sala 304,Atelier,64,ARQ01044,B,INTRODUÇÃO AO PROJETO ARQUITETÔNICO I,Prof38,ARQU,QUINTA-FEIRA,13:30,16:30,3,18,70,A/B/C/D
2026/2,Faculdade de Arquitetura - 12103,Sala 304,Atelier,64,ARQ01044,C,INTRODUÇÃO AO PROJETO ARQUITETÔNICO I,Prof41,ARQU,QUINTA-FEIRA,09:30,12:30,3,17,70,A/B/C/D
2026/2,Faculdade de Arquitetura - 12103,Sala 304,Atelier,64,ARQ01044,C,INTRODUÇÃO AO PROJETO ARQUITETÔNICO I,Prof41,ARQU,QUINTA-FEIRA,13:30,16:30,3,17,70,A/B/C/D
2026/2,Faculdade de Arquitetura - 12103,Sala 304,Atelier,64,ARQ01044,D,INTRODUÇÃO AO PROJETO ARQUITETÔNICO I,Prof39,ARQU,QUINTA-FEIRA,09:30,12:30,3,17,70,A/B/C/D
2026/2,Faculdade de Arquitetura - 12103,Sala 304,Atelier,64,ARQ01044,D,INTRODUÇÃO AO PROJETO ARQUITETÔNICO I,Prof39,ARQU,QUINTA-FEIRA,13:30,16:30,3,17,70,A/B/C/D
2026/2,Faculdade de Arquitetura - 12103,Sala 304,Atelier,64,ARQ01046,B,DESENHO DE CONCEPÇÃO I,Prof39,ARQU,SEXTA-FEIRA,09:30,12:30,3,20,39,B/A
2026/2,Faculdade de Arquitetura - 12103,Sala 304,Atelier,64,ARQ01046,B,DESENHO DE CONCEPÇÃO I,Prof39,ARQU,SEXTA-FEIRA,13:30,16:30,3,20,39,B/A
2026/2,Faculdade de Arquitetura - 12103,Sala 304,Atelier,64,ARQ01046,A,DESENHO DE CONCEPÇÃO I,Prof40,ARQU,SEXTA-FEIRA,09:30,12:30,3,19,39,B/A
2026/2,Faculdade de Arquitetura - 12103,Sala 304,Atelier,64,ARQ01046,A,DESENHO DE CONCEPÇÃO I,Prof40,ARQU,SEXTA-FEIRA,13:30,16:30,3,19,39,B/A
2026/2,Faculdade de Arquitetura - 12103,Sala 304,Atelier,64,ARQ03150,B,ANÁLISE E REPRESENTAÇÃO DA FORMA II: DESIGN VISUAL,Prof28,DVIS,SEGUNDA-FEIRA,13:30,17:30,4,21,21,B
2026/2,Faculdade de Arquitetura - 12103,Sala 304,Atelier,64,ARQ01011,A,PROJETO ARQUITETÔNICO IV,Prof35,ARQU,TERÇA-FEIRA,18:30,22:30,4,16,32,A/D
2026/2,Faculdade de Arquitetura - 12103,Sala 304,Atelier,64,ARQ01011,D,PROJETO ARQUITETÔNICO IV,Prof36,ARQU,TERÇA-FEIRA,18:30,22:30,4,16,32,A/D
2026/2,Faculdade de Arquitetura - 12103,Sala 304,Atelier,64,ARQ01011,A,PROJETO ARQUITETÔNICO IV,Prof35,ARQU,QUINTA-FEIRA,18:30,21:30,3,16,32,A/D
2026/2,Faculdade de Arquitetura - 12103,Sala 304,Atelier,64,ARQ01011,D,PROJETO ARQUITETÔNICO IV,Prof36,ARQU,QUINTA-FEIRA,18:30,21:30,3,16,32,A/D
2026/2,Faculdade de Arquitetura - 12103,Sala 312,Sala de aula,33,IPH02046,B,INSTALAÇÕES HIDRÁULICAS PREDIAIS B,Prof53,ARQU,SEGUNDA-FEIRA,07:30,09:30,2,25,25,B
2026/2,Faculdade de Arquitetura - 12103,Sala 312,Sala de aula,33,ENG03015,A,ACÚSTICA APLICADA,Prof50,ARQU,TERÇA-FEIRA,07:30,09:30,2,30,30,A
2026/2,Faculdade de Arquitetura - 12103,Sala 312,Sala de aula,33,ENG01139,A,MECÂNICA PARA ARQUITETOS,Prof49,ARQU,QUARTA-FEIRA,07:30,09:30,2,40,40,A
2026/2,Faculdade de Arquitetura - 12103,Sala 312,Sala de aula,33,ARQ02020,B,PRÁTICAS SOCIAIS NA ARQUITETURA E NO URBANISMO,Prof47,ARQU,QUINTA-FEIRA,07:30,09:30,2,30,30,B
2026/2,Faculdade de Arquitetura - 12103,Sala 312,Sala de aula,33,ENG01139,A,MECÂNICA PARA ARQUITETOS,Prof49,ARQU,SEXTA-FEIRA,07:30,09:30,2,40,40,A
2026/2,Faculdade de Arquitetura - 12103,Sala 312,Sala de aula,33,IPH02046,A,INSTALAÇÕES HIDRÁULICAS PREDIAIS B,Prof53,ARQU,SEGUNDA-FEIRA,09:30,11:30,2,25,25,A
2026/2,Faculdade de Arquitetura - 12103,Sala 312,Sala de aula,33,ARQ02201,A,EVOLUÇÃO URBANA,Prof48,ARQU,TERÇA-FEIRA,09:30,12:30,3,27,27,A
2026/2,Faculdade de Arquitetura - 12103,Sala 312,Sala de aula,33,ARQ02201,A,EVOLUÇÃO URBANA,Prof48,ARQU,QUINTA-FEIRA,09:30,12:30,3,27,27,A
2026/2,Faculdade de Arquitetura - 12103,Sala 312,Sala de aula,33,ARQ01099,A,HABITABILIDADE DAS EDIFICAÇÕES IV,Prof46,ARQU,SEXTA-FEIRA,09:30,11:30,2,40,40,A
2026/2,Faculdade de Arquitetura - 12103,Sala 312,Sala de aula,33,ARQ01001,B,HISTÓRIA DA ARQUITETURA E DA ARTE I,Prof43,ARQU,SEGUNDA-FEIRA,13:30,15:30,2,37,37,B
2026/2,Faculdade de Arquitetura - 12103,Sala 312,Sala de aula,33,ARQ01003,A,HISTÓRIA DA ARQUITETURA E DA ARTE II,Prof43,ARQU,TERÇA-FEIRA,13:30,15:30,2,25,25,A
2026/2,Faculdade de Arquitetura - 12103,Sala 312,Sala de aula,33,ENG03015,B,ACÚSTICA APLICADA,Prof51,ARQU,QUINTA-FEIRA,13:30,15:30,2,30,30,B
2026/2,Faculdade de Arquitetura - 12103,Sala 312,Sala de aula,33,ARQ03080,A,SEMIÓTICA,Prof04,DVIS,SEGUNDA-FEIRA,15:30,17:30,2,38,38,A
2026/2,Faculdade de Arquitetura - 12103,Sala 312,Sala de aula,33,ARQ03080,A,SEMIÓTICA,Prof04,DPRO,SEGUNDA-FEIRA,15:30,17:30,2,38,38,A
2026/2,Faculdade de Arquitetura - 12103,Sala 312,Sala de aula,33,ARQ01001,A,HISTÓRIA DA ARQUITETURA E DA ARTE I,Prof43,ARQU,TERÇA-FEIRA,15:30,17:30,2,37,37,A
2026/2,Faculdade de Arquitetura - 12103,Sala 312,Sala de aula,33,ARQ03112,A,TEORIA E HISTÓRIA DO DESIGN II,Prof04,DVIS,QUARTA-FEIRA,16:30,18:30,2,40,40,A
2026/2,Faculdade de Arquitetura - 12103,Sala 312,Sala de aula,33,ARQ03112,A,TEORIA E HISTÓRIA DO DESIGN II,Prof04,DPRO,QUARTA-FEIRA,16:30,18:30,2,40,40,A
2026/2,Faculdade de Arquitetura - 12103,Sala 312,Sala de aula,33,ARQ01087,B,HABITABILIDADE DAS EDIFICAÇÕES II,Prof45,ARQU,QUINTA-FEIRA,16:30,18:30,2,30,30,B
2026/2,Faculdade de Arquitetura - 12103,Sala 312,Sala de aula,33,ARQ01073,A,ECONOMIA E GESTÃO DA EDIFICAÇÃO,Prof44,ARQU,SEGUNDA-FEIRA,18:30,20:30,2,35,35,A
2026/2,Faculdade de Arquitetura - 12103,Sala 312,Sala de aula,33,ARQ01004,B,HISTÓRIA DA ARQUITETURA E DA ARTE III,Prof43,ARQU,TERÇA-FEIRA,18:30,20:30,2,23,23,B
2026/2,Faculdade de Arquitetura - 12103,Sala 312,Sala de aula,33,ARQ01073,A,ECONOMIA E GESTÃO DA EDIFICAÇÃO,Prof44,ARQU,QUARTA-FEIRA,18:30,20:30,2,35,35,A
2026/2,Faculdade de Arquitetura - 12103,Sala 312,Sala de aula,33,IPH01005,U,HIDRÁULICA DE CONDUTOS FORÇADOS,Prof52,ARQU,SEGUNDA-FEIRA,20:30,22:30,2,15,15,U
2026/2,Faculdade de Arquitetura - 12103,Sala 312,Sala de aula,33,IPH01005,U,HIDRÁULICA DE CONDUTOS FORÇADOS,Prof52,ARQU,QUARTA-FEIRA,20:30,22:30,2,15,15,U
2026/2,Faculdade de Arquitetura - 12103,Sala 313,Sala de aula,46,IPH02045,B,INSTALAÇÕES HIDRÁULICAS PREDIAIS A,Prof60,ARQU,SEGUNDA-FEIRA,07:30,09:30,2,25,25,B
2026/2,Faculdade de Arquitetura - 12103,Sala 313,Sala de aula,46,ARQ01090,D1,PRÁTICAS EM OBRAS I,Prof55,ARQU,QUARTA-FEIRA,07:30,08:30,1,5,5,D1
2026/2,Faculdade de Arquitetura - 12103,Sala 313,Sala de aula,46,ARQ01018,A,TÉCNICAS RETROSPECTIVAS,Prof54,ARQU,TERÇA-FEIRA,08:30,12:30,4,25,25,A
2026/2,Faculdade de Arquitetura - 12103,Sala 313,Sala de aula,46,ARQ01090,E1,PRÁTICAS EM OBRAS I,Prof55,ARQU,QUARTA-FEIRA,08:30,09:30,1,5,5,E1
2026/2,Faculdade de Arquitetura - 12103,Sala 313,Sala de aula,46,ARQ03111,A,TEORIA E HISTÓRIA DO DESIGN I,Prof04,DVIS,QUINTA-FEIRA,08:30,10:30,2,40,40,A
2026/2,Faculdade de Arquitetura - 12103,Sala 313,Sala de aula,46,ARQ03111,A,TEORIA E HISTÓRIA DO DESIGN I,Prof04,DPRO,QUINTA-FEIRA,08:30,10:30,2,40,40,A
2026/2,Faculdade de Arquitetura - 12103,Sala 313,Sala de aula,46,ENG01174,U,ESTRUTURA DE CONCRETO ARMADO A,Prof59,ARQU,SEXTA-FEIRA,08:30,12:30,4,45,45,U
2026/2,Faculdade de Arquitetura - 12103,Sala 313,Sala de aula,46,IPH02045,A,INSTALAÇÕES HIDRÁULICAS PREDIAIS A,Prof60,ARQU,SEGUNDA-FEIRA,09:30,11:30,2,30,30,A
2026/2,Faculdade de Arquitetura - 12103,Sala 313,Sala de aula,46,ARQ01091,D2,PRÁTICAS EM OBRAS II,Prof55,ARQU,QUARTA-FEIRA,09:30,10:30,1,5,5,D2
2026/2,Faculdade de Arquitetura - 12103,Sala 313,Sala de aula,46,ARQ01091,E2,PRÁTICAS EM OBRAS II,Prof55,ARQU,QUARTA-FEIRA,10:30,11:30,1,5,5,E2
2026/2,Faculdade de Arquitetura - 12103,Sala 313,Sala de aula,46,ARQ02020,A,PRÁTICAS SOCIAIS NA ARQUITETURA E NO URBANISMO,Prof56,ARQU,QUARTA-FEIRA,14:30,16:30,2,30,30,A
2026/2,Faculdade de Arquitetura - 12103,Sala 313,Sala de aula,46,ARQ02201,B,EVOLUÇÃO URBANA,Prof62,ARQU,QUINTA-FEIRA,14:30,17:30,3,25,25,B
2026/2,Faculdade de Arquitetura - 12103,Sala 313,Sala de aula,46,ARQ02201,B,EVOLUÇÃO URBANA,Prof62,ARQU,SEXTA-FEIRA,14:30,17:30,3,25,25,B
2026/2,Faculdade de Arquitetura - 12103,Sala 313,Sala de aula,46,ARQ01095,U,ARQUITETURA MODERNA NA AMÉRICA LATINA,Prof61,ARQU,TERÇA-FEIRA,16:30,18:30,2,25,25,U
2026/2,Faculdade de Arquitetura - 12103,Sala 313,Sala de aula,46,DIR01014,U,ELEMENTOS DE DIREITO AMBIENTAL,Prof57,ARQU,SEGUNDA-FEIRA,18:30,21:30,3,30,30,U
2026/2,Faculdade de Arquitetura - 12103,Sala 313,Sala de aula,46,ENG01139,B,MECÂNICA PARA ARQUITETOS,Prof58,ARQU,TERÇA-FEIRA,18:30,20:30,2,40,40,B
2026/2,Faculdade de Arquitetura - 12103,Sala 313,Sala de aula,46,ARQ02001,B,TEORIAS SOBRE O ESPAÇO URBANO,Prof47,ARQU,QUARTA-FEIRA,18:30,20:30,2,22,22,B
2026/2,Faculdade de Arquitetura - 12103,Sala 313,Sala de aula,46,ARQ02001,B,TEORIAS SOBRE O ESPAÇO URBANO,Prof47,ARQU,QUINTA-FEIRA,18:30,20:30,2,22,22,B
2026/2,Faculdade de Arquitetura - 12103,Sala 314,Sala de aula,60,ARQ01005,A,ARQUITETURA NO BRASIL,Prof54,ARQU,SEGUNDA-FEIRA,07:30,09:30,2,30,30,A
